EmployeeID,Age,DistanceFromHome,Education,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Attrition_num
2580,27,3,2,2,135770,1.0,12,1,6.0,2,5,1,2,0
2581,34,9,4,2,26250,1.0,12,3,16.0,4,15,6,11,0
2582,28,25,3,1,187890,3.0,16,1,6.0,4,2,2,2,1
2583,47,1,4,1,45380,8.0,11,0,16.0,3,8,1,7,0
2584,56,4,3,2,198470,4.0,14,0,6.0,6,0,0,0,0
2585,39,1,3,1,105120,1.0,12,1,10.0,2,10,7,9,0
2586,38,4,2,1,44440,1.0,13,0,20.0,2,20,0,7,0
2587,58,5,3,5,21540,4.0,21,1,29.0,3,1,0,0,0
2588,32,9,3,2,191900,3.0,17,1,8.0,2,4,0,3,1
2589,38,3,4,1,44900,2.0,21,1,10.0,1,5,0,3,0
2590,49,11,4,2,35060,3.0,11,1,28.0,4,5,4,3,0
2591,42,1,3,1,23720,3.0,12,1,14.0,3,0,0,0,0
2592,27,8,1,4,102310,1.0,13,1,1.0,2,1,0,0,1
2593,35,25,1,1,54100,0.0,18,0,6.0,4,5,0,4,0
2594,28,21,1,3,79780,1.0,16,2,5.0,2,5,1,4,0
2595,31,23,1,1,38670,1.0,11,1,4.0,4,4,2,3,0
2596,36,1,3,2,28380,1.0,19,2,5.0,5,5,0,2,0
2597,34,2,3,4,46950,1.0,16,1,14.0,2,14,2,1,0
2598,34,19,3,1,33390,1.0,16,0,9.0,2,8,1,1,0
2599,26,2,2,2,20800,0.0,13,0,8.0,6,7,7,6,0
2600,29,2,4,2,20960,0.0,22,0,6.0,2,5,0,2,0
2601,32,3,1,3,62090,5.0,17,1,9.0,5,5,1,2,0
2602,31,25,5,2,180610,1.0,14,1,10.0,2,10,8,7,0
2603,28,7,5,2,171230,5.0,15,1,6.0,2,4,0,3,1
2604,38,9,2,3,23720,4.0,12,0,20.0,3,1,0,0,0
2605,35,5,3,2,48830,1.0,18,1,10.0,1,10,0,9,0
2606,27,2,3,1,39040,1.0,15,0,7.0,2,7,0,7,0
2607,32,8,1,2,46270,8.0,17,1,8.0,2,1,0,0,0
2608,31,2,1,3,70940,1.0,14,1,10.0,2,10,0,8,1
2609,53,18,3,1,34230,6.0,15,1,15.0,4,2,2,2,1
2610,54,14,3,3,66740,3.0,17,1,9.0,2,4,2,3,0
2611,33,2,4,4,168800,1.0,14,3,9.0,2,9,2,8,0
2612,43,3,3,1,90940,1.0,12,1,10.0,0,10,0,9,0
2613,38,2,5,4,84460,0.0,14,0,7.0,3,6,1,2,0
2614,55,9,3,2,119160,4.0,15,1,35.0,3,10,1,4,0
2615,31,6,3,1,45340,1.0,13,0,1.0,2,1,0,0,0
2616,39,4,3,2,98520,0.0,12,1,21.0,5,20,11,10,0
2617,42,10,4,2,61510,1.0,13,1,20.0,3,20,3,7,0
2618,31,14,2,2,23020,4.0,14,0,13.0,3,11,4,8,0
2619,54,1,3,2,23620,6.0,13,1,9.0,2,5,1,4,0
2620,24,5,4,1,178610,1.0,11,2,4.0,5,4,1,2,0
2621,23,7,3,2,191870,1.0,11,1,5.0,2,5,1,4,0
2622,40,21,3,3,197170,1.0,21,0,10.0,1,10,9,4,0
2623,40,8,1,5,35440,3.0,18,3,15.0,3,11,5,10,0
2624,25,20,5,2,85000,4.0,12,0,6.0,2,2,1,2,0
2625,30,20,4,2,46610,1.0,11,0,12.0,3,12,1,7,0
2626,25,7,2,5,41030,6.0,15,1,7.0,2,2,0,2,0
2627,47,1,4,2,42490,2.0,13,1,25.0,2,17,12,11,0
2628,33,1,3,2,140260,1.0,12,0,1.0,4,1,0,0,0
2629,38,19,3,2,68930,0.0,17,0,16.0,3,15,5,8,0
2630,31,10,4,3,61250,0.0,13,1,3.0,3,2,1,2,0
2631,38,1,4,2,36690,2.0,19,0,10.0,2,8,7,7,0
2632,42,6,3,2,100080,6.0,19,1,9.0,3,4,1,2,0
2633,41,2,2,1,23870,3.0,17,1,12.0,1,5,1,0,0
2634,47,21,2,1,46390,0.0,11,1,14.0,2,13,5,12,0
2635,35,4,3,2,78980,7.0,15,0,5.0,2,2,2,2,0
2636,22,12,1,2,25340,0.0,11,0,4.0,1,3,1,2,0
2637,35,9,3,2,131420,1.0,25,2,10.0,4,10,0,8,0
2638,33,3,4,3,16110,0.0,14,0,10.0,2,9,8,1,0
2639,32,3,2,3,53630,1.0,13,0,6.0,4,6,4,1,0
2640,40,1,4,2,50710,8.0,17,1,8.0,3,1,0,0,0
2641,32,1,2,3,136950,0.0,13,0,3.0,3,2,2,2,0
2642,39,4,4,1,134020,7.0,14,1,18.0,1,7,1,7,0
2643,38,20,4,2,20290,3.0,11,1,20.0,3,18,1,11,0
2644,32,18,3,2,63770,1.0,12,2,14.0,3,14,5,7,0
2645,37,1,3,4,54290,1.0,17,1,16.0,3,16,6,8,0
2646,25,2,4,2,27850,0.0,21,0,6.0,2,5,0,4,0
2647,52,2,4,1,46140,2.0,16,1,16.0,3,9,0,0,0
2648,44,8,1,1,26100,6.0,15,0,6.0,2,4,1,2,0
2649,21,10,5,3,66870,1.0,19,3,2.0,0,2,1,2,0
2650,39,3,4,2,47240,2.0,12,1,21.0,4,6,1,3,0
2651,23,2,4,2,61790,1.0,11,0,1.0,3,1,1,0,1
2652,36,24,3,2,61200,0.0,19,0,10.0,2,9,3,4,0
2653,36,16,1,2,105960,7.0,15,0,18.0,3,4,0,2,0
2654,56,8,1,1,54670,1.0,20,0,13.0,6,13,1,9,0
2655,29,9,4,2,29960,9.0,25,0,4.0,4,2,2,2,1
2656,42,17,1,3,99980,5.0,24,2,24.0,3,22,4,14,0
2657,56,10,4,2,40780,8.0,24,1,14.0,3,10,9,8,1
2658,41,13,4,1,109200,0.0,15,1,21.0,3,20,0,10,0
2659,34,1,3,1,62320,1.0,13,1,8.0,3,8,1,7,0
2660,36,1,1,1,132470,1.0,14,0,15.0,3,15,11,11,0
2661,41,1,5,1,40810,2.0,13,0,14.0,3,5,0,4,0
2662,32,9,4,2,57690,1.0,11,0,4.0,3,4,1,2,0
2663,35,16,3,2,23940,1.0,16,1,9.0,3,9,1,7,0
2664,38,23,3,3,39040,1.0,22,0,10.0,3,10,1,9,0
2665,50,4,2,2,167990,7.0,14,1,12.0,2,6,0,1,1
2666,36,22,4,1,29500,4.0,14,0,8.0,1,6,0,0,0
2667,45,24,3,1,36290,8.0,16,1,8.0,2,5,0,1,0
2668,40,10,4,1,93620,2.0,11,1,8.0,6,2,2,2,0
2669,35,7,2,2,32290,1.0,25,0,10.0,2,10,0,2,0
2670,40,17,4,1,35780,2.0,14,1,20.0,2,5,0,2,0
2671,35,14,1,2,79880,1.0,18,0,4.0,3,4,1,1,0
2672,29,1,3,3,42840,4.0,11,0,10.0,5,4,0,3,0
2673,29,5,3,2,75530,1.0,19,0,5.0,3,5,0,4,0
2674,50,17,3,1,173280,4.0,15,2,20.0,1,3,2,0,1
2675,39,25,3,2,197010,0.0,11,0,21.0,3,20,9,6,0
2676,31,8,4,4,147320,0.0,12,0,10.0,3,9,1,7,0
2677,26,11,4,2,92780,0.0,20,0,5.0,3,4,0,0,0
2678,36,5,1,1,13590,4.0,12,0,17.0,2,5,0,3,0
2679,39,2,1,1,47790,4.0,14,2,9.0,3,7,1,7,0
2680,27,8,2,1,164220,1.0,20,1,6.0,3,6,0,3,0
2681,49,6,1,3,29960,2.0,18,1,17.0,2,9,0,8,0
2682,34,4,3,1,12610,2.0,14,1,6.0,6,4,1,2,0
2683,41,7,2,1,20990,8.0,12,1,8.0,2,6,0,5,1
2684,49,1,4,2,58100,1.0,21,1,10.0,2,10,1,7,0
2685,37,2,3,1,56470,6.0,19,0,7.0,2,0,0,0,1
2686,33,10,2,2,34200,1.0,14,0,8.0,3,8,3,0,0
2687,27,5,4,4,44000,9.0,17,1,6.0,3,2,2,2,0
2688,32,9,2,2,35000,0.0,16,1,8.0,2,7,3,6,0
2689,59,2,2,5,20660,4.0,12,1,12.0,3,1,0,0,0
2690,30,11,4,2,171690,1.0,17,2,1.0,2,1,0,0,0
2691,38,18,4,2,41620,0.0,15,1,10.0,1,9,1,8,0
2692,36,7,3,1,92040,6.0,23,1,17.0,2,7,7,7,0
2693,35,3,4,2,32940,0.0,11,0,6.0,2,5,0,3,0
2694,29,29,4,2,21270,0.0,11,1,10.0,3,9,0,8,0
2695,31,2,2,2,39750,1.0,15,1,5.0,3,5,4,3,0
2696,34,28,3,1,107930,0.0,11,3,3.0,1,2,1,2,0
2698,29,16,2,4,36460,1.0,14,0,10.0,3,10,8,8,0
2699,32,22,3,2,74460,0.0,19,0,7.0,3,6,0,5,0
2700,22,8,3,3,108510,1.0,16,1,1.0,2,1,0,0,0
2701,53,11,3,2,21090,2.0,13,0,31.0,3,25,3,7,0
2702,38,29,3,1,37220,5.0,14,0,6.0,0,3,1,2,0
2703,24,1,5,3,93800,0.0,16,0,5.0,2,4,1,3,0
2704,36,1,3,1,54860,7.0,12,1,10.0,2,5,0,3,1
2705,34,24,3,4,27420,0.0,11,1,13.0,2,12,2,11,0
2706,21,2,3,2,137570,1.0,12,1,0.0,3,0,0,0,0
2707,34,15,2,2,84630,2.0,13,0,8.0,2,4,1,3,1
2708,53,2,1,5,31620,4.0,15,0,26.0,4,14,4,8,0
2709,32,10,3,2,165980,1.0,13,0,10.0,2,10,6,7,1
2710,42,10,3,2,66510,0.0,20,0,10.0,5,9,4,2,0
2711,44,3,1,1,23450,3.0,15,2,24.0,0,22,5,17,0
2712,46,2,3,1,34200,3.0,13,2,22.0,3,2,2,1,0
2713,33,3,3,1,43730,4.0,14,0,7.0,3,1,0,0,0
2714,44,26,3,5,47590,2.0,21,0,9.0,2,4,1,3,0
2715,30,1,4,1,53010,1.0,16,1,10.0,3,10,1,8,0
2716,39,1,4,1,36730,3.0,14,1,19.0,3,1,0,0,1
2717,24,2,5,3,47680,2.0,11,1,6.0,2,2,2,0,1
2718,43,9,5,1,12740,1.0,19,0,6.0,3,5,1,4,0
2719,50,12,4,1,49000,1.0,11,0,3.0,3,3,0,2,1
2720,35,2,4,3,104660,1.0,13,0,2.0,1,2,2,2,0
2721,36,25,1,4,170070,9.0,12,1,6.0,2,1,0,0,0
2722,33,9,2,4,29090,2.0,11,0,10.0,2,5,1,3,0
2723,35,10,1,1,57650,1.0,14,1,1.0,2,1,0,0,0
2724,27,8,2,3,45990,1.0,15,1,1.0,3,1,0,0,0
2725,26,4,3,2,24040,1.0,12,0,1.0,6,1,0,1,1
2726,27,24,3,4,31720,1.0,20,1,9.0,1,9,1,7,0
2727,30,1,4,1,20330,1.0,14,1,12.0,3,12,3,7,0
2728,41,20,4,2,102090,1.0,13,1,23.0,2,22,15,8,1
2729,34,7,2,1,86200,0.0,13,1,10.0,2,9,8,7,0
2730,37,17,3,3,20640,4.0,16,0,8.0,3,1,0,0,0
2731,46,20,3,3,40350,4.0,14,1,14.0,2,9,0,8,0
2732,35,8,4,3,38380,1.0,16,1,1.0,2,1,0,1,0
2733,48,2,4,1,45910,9.0,16,0,23.0,6,1,0,0,1
2734,28,10,1,1,25610,1.0,22,1,2.0,3,2,2,2,1
2735,44,1,1,3,15630,5.0,12,2,9.0,3,4,1,3,0
2736,35,5,4,3,48980,2.0,15,2,10.0,2,4,2,3,0
2737,26,4,4,3,47890,7.0,20,1,5.0,2,2,0,0,0
2738,33,29,4,1,31800,1.0,14,1,15.0,2,15,8,12,0
2739,35,15,3,3,65490,1.0,20,0,9.0,3,9,1,8,0
2740,35,3,2,1,63880,3.0,13,0,4.0,6,2,2,2,0
2741,31,10,2,2,112440,3.0,12,1,10.0,3,7,1,7,0
2742,37,4,3,4,160320,1.0,13,0,7.0,2,7,0,7,0
2743,32,21,3,2,23620,1.0,11,0,9.0,2,9,7,8,0
2744,38,25,3,2,163280,1.0,17,3,10.0,2,10,9,9,0
2745,50,2,4,4,83760,5.0,14,3,29.0,2,27,13,8,0
2746,59,1,3,1,166060,7.0,11,0,28.0,6,21,7,9,0
2747,36,1,2,2,86060,1.0,14,2,17.0,3,17,12,8,0
2748,55,7,3,3,22720,2.0,17,1,21.0,2,5,0,2,0
2749,36,3,3,2,20180,1.0,13,0,6.0,5,6,0,3,0
2750,45,1,2,1,70830,2.0,12,1,25.0,5,1,0,0,0
2751,35,9,3,2,40840,4.0,13,1,5.0,3,3,1,2,0
2752,36,7,2,4,144110,0.0,18,3,2.0,2,1,0,0,1
2753,59,10,4,3,23080,7.0,19,1,20.0,4,4,1,3,0
2754,29,28,4,1,48410,0.0,11,0,6.0,3,5,0,4,0
2755,31,3,2,3,42850,1.0,21,1,1.0,2,1,1,0,0
2756,32,3,4,2,97150,1.0,15,1,10.0,1,10,0,9,0
2757,36,2,3,2,43200,3.0,17,0,5.0,2,1,0,0,0
2758,31,27,3,2,21320,1.0,18,0,11.0,3,11,1,8,0
2759,35,2,4,2,101240,0.0,14,1,16.0,2,15,2,8,0
2760,45,14,3,1,54730,4.0,13,0,17.0,3,0,0,0,0
2761,37,1,3,3,52070,4.0,17,3,16.0,3,5,0,2,0
2762,46,9,3,3,164370,8.0,15,1,16.0,0,4,0,2,0
2763,30,18,3,4,22960,1.0,18,1,10.0,2,10,3,0,0
2764,35,20,4,3,40690,1.0,13,0,6.0,5,6,0,4,0
2765,55,2,3,2,74410,3.0,12,1,24.0,4,1,1,0,0
2766,38,11,1,2,24300,7.0,13,2,17.0,2,13,1,9,0
2767,34,8,2,1,58780,1.0,14,0,5.0,1,5,1,3,0
2768,56,2,1,2,26440,4.0,11,1,37.0,2,6,0,2,0
2769,23,10,3,2,64390,3.0,22,3,3.0,2,0,0,0,0
2770,51,29,4,5,24510,3.0,17,0,10.0,2,4,0,3,0
2771,30,8,2,1,63920,1.0,21,1,11.0,2,11,10,8,0
2772,46,1,2,2,97140,1.0,22,0,9.0,0,9,4,7,1
2773,40,6,3,1,60770,1.0,16,2,22.0,2,22,11,11,0
2774,51,8,4,5,24500,0.0,12,1,11.0,2,10,1,0,0
2775,30,9,3,1,92500,1.0,12,3,11.0,0,11,2,7,0
2776,46,12,1,1,20740,2.0,15,1,21.0,3,10,9,5,0
2777,32,15,3,1,101690,1.0,14,0,12.0,6,11,5,7,0
2778,54,25,1,1,48550,9.0,25,1,16.0,2,4,0,3,0
2779,24,6,2,2,40870,0.0,20,3,4.0,1,3,0,2,0
2780,28,9,4,2,23670,1.0,13,0,5.0,2,5,0,4,0
2781,58,8,4,2,29720,0.0,14,0,38.0,2,37,1,8,0
2782,44,23,2,1,195860,4.0,16,0,17.0,3,3,1,2,0
2783,37,9,3,2,54840,4.0,17,0,7.0,4,3,0,2,1
2784,32,12,2,1,20610,1.0,15,1,1.0,2,1,0,0,0
2785,20,4,4,2,99240,1.0,22,0,1.0,3,1,1,0,1
2786,34,1,4,4,41980,1.0,22,1,16.0,2,16,2,10,0
2787,37,24,2,1,68150,5.0,20,1,17.0,3,1,0,0,0
2788,59,12,2,2,47230,9.0,14,0,30.0,0,3,2,2,0
2789,50,3,4,4,61420,3.0,13,2,28.0,3,8,0,7,0
2790,25,10,1,2,82370,1.0,13,0,6.0,6,6,0,3,1
2791,25,26,3,1,88530,1.0,22,1,2.0,3,2,2,1,0
2792,22,2,1,1,193310,1.0,12,1,1.0,2,0,0,0,0
2793,51,1,3,1,20730,3.0,14,1,23.0,4,13,12,8,0
2794,34,4,4,5,55620,1.0,15,0,9.0,3,9,0,6,1
2795,54,9,3,1,196130,2.0,17,0,23.0,5,5,4,4,0
2796,24,2,1,2,34070,0.0,13,1,6.0,4,5,1,2,0
2797,34,4,3,2,50630,6.0,12,1,12.0,2,1,0,0,0
2798,37,6,1,1,46390,2.0,12,2,12.0,3,5,1,3,0
2799,34,9,2,2,48760,2.0,21,1,14.0,3,11,5,8,0
2800,36,7,3,1,26900,0.0,11,0,10.0,1,9,2,8,0
2801,36,1,3,2,175670,5.0,13,0,7.0,6,1,0,0,0
2802,43,3,4,1,24080,1.0,12,1,25.0,3,25,4,12,0
2803,30,10,3,3,28140,1.0,24,0,10.0,2,10,0,9,0
2804,33,7,3,2,112450,0.0,21,0,8.0,3,7,0,7,0
2805,56,15,3,2,33120,9.0,19,0,7.0,1,5,4,3,1
2806,51,3,2,2,190490,7.0,14,1,23.0,2,20,15,15,0
2807,31,2,4,3,21410,4.0,20,0,12.0,2,7,7,7,1
2808,26,17,3,2,57690,1.0,19,0,5.0,4,5,4,3,0
2809,58,2,2,1,43850,1.0,13,1,40.0,2,40,15,6,1
2810,19,5,2,1,53320,1.0,23,1,0.0,2,0,0,0,1
2811,22,29,4,1,46630,0.0,13,1,3.0,1,2,2,1,0
2812,49,2,3,1,47240,1.0,11,1,16.0,3,15,5,11,0
2813,43,2,2,1,32110,4.0,13,0,18.0,2,3,1,2,0
2814,50,19,4,2,53770,4.0,14,1,16.0,3,2,2,1,0
2815,31,15,1,2,40660,3.0,22,0,4.0,2,2,2,2,1
2816,41,17,2,1,52080,3.0,11,3,12.0,2,9,0,7,0
2817,26,17,4,2,48770,1.0,13,1,8.0,5,8,5,7,0
2818,36,25,1,2,31170,6.0,21,1,7.0,2,3,0,1,0
2819,51,6,3,1,15690,2.0,11,0,18.0,2,4,0,3,1
2820,39,7,3,1,196580,4.0,13,1,17.0,3,15,5,9,0
2821,25,29,1,3,30690,2.0,14,1,6.0,3,2,2,2,0
2822,30,21,1,2,104350,0.0,11,0,12.0,5,11,4,7,0
2823,32,2,4,2,41480,7.0,15,0,10.0,0,5,0,4,1
2824,45,2,1,2,57680,5.0,23,1,9.0,4,6,0,3,0
2825,38,7,4,2,50420,3.0,16,1,19.0,4,3,2,2,0
2826,30,13,3,2,57700,1.0,16,1,5.0,2,5,0,4,0
2827,32,2,3,3,77560,0.0,21,0,9.0,3,8,0,7,0
2828,30,1,3,3,103060,5.0,13,0,8.0,5,3,2,2,0
2829,30,9,3,2,39360,0.0,11,1,6.0,3,5,1,2,0
2830,41,10,2,3,79450,4.0,12,1,21.0,6,7,7,7,0
2831,41,10,4,4,57430,2.0,12,3,7.0,2,5,1,4,0
2832,19,1,3,5,152020,1.0,18,3,1.0,2,1,0,0,0
2833,40,26,4,2,54400,1.0,12,1,20.0,2,20,2,13,0
2834,35,8,1,3,37600,1.0,14,3,10.0,2,10,0,6,0
2835,53,14,2,5,35170,2.0,12,1,13.0,1,7,4,5,0
2836,45,1,4,1,25800,8.0,17,3,20.0,3,17,0,15,0
2837,32,2,2,1,21660,1.0,19,1,9.0,4,9,3,7,0
2838,29,10,4,3,58690,1.0,11,1,10.0,6,10,0,9,0
2839,51,1,3,3,80080,2.0,15,1,10.0,4,1,0,0,0
2840,58,3,3,1,52060,4.0,11,3,9.0,4,1,0,0,0
2841,40,11,2,4,52950,7.0,18,0,15.0,4,12,2,11,0
2842,34,24,4,2,164130,6.0,16,0,6.0,1,4,1,2,0
2843,22,3,3,1,132690,1.0,25,1,2.0,2,2,2,2,0
2844,27,3,3,1,27830,6.0,16,1,6.0,2,2,2,2,0
2845,28,4,4,2,54330,1.0,13,1,5.0,4,5,0,2,0
2846,57,3,3,2,20130,3.0,14,1,12.0,5,5,1,4,0
2847,27,2,3,1,139660,1.0,19,0,1.0,1,1,0,1,0
2848,50,4,3,2,43740,3.0,15,1,21.0,5,5,4,4,0
2849,41,7,4,4,68420,4.0,12,1,13.0,3,9,1,8,0
2850,30,1,4,1,174260,2.0,12,1,12.0,0,10,7,4,0
2851,38,1,1,2,176030,4.0,16,0,12.0,0,8,0,7,0
2852,32,20,3,1,45810,3.0,14,1,8.0,3,5,1,4,0
2853,27,5,4,2,47350,0.0,13,0,6.0,2,5,1,1,0
2854,19,10,2,2,41870,0.0,22,1,1.0,4,0,0,0,1
2855,36,25,3,2,55050,4.0,21,2,13.0,3,8,7,2,0
2856,30,1,3,1,54700,1.0,18,1,12.0,2,12,6,10,0
2857,45,24,2,2,54760,4.0,13,1,9.0,3,5,0,3,0
2858,56,4,3,4,25870,4.0,12,0,19.0,2,2,2,2,0
2859,33,2,2,1,24400,0.0,18,3,4.0,4,3,0,2,0
2860,19,8,2,2,159720,1.0,21,0,1.0,2,1,1,0,1
2861,46,10,3,2,153790,1.0,12,0,24.0,1,24,15,7,0
2862,38,4,4,1,70820,1.0,14,0,2.0,3,2,2,1,0
2863,31,2,5,2,27280,8.0,11,0,7.0,3,4,0,2,0
2864,34,9,3,2,53680,2.0,14,1,9.0,2,3,1,2,0
2865,41,18,4,5,53470,1.0,24,1,4.0,1,4,0,2,1
2866,50,19,4,3,31950,2.0,11,0,5.0,4,3,0,2,0
2867,53,1,2,1,39890,1.0,13,0,5.0,2,4,1,3,0
2868,33,4,3,1,33060,1.0,11,3,8.0,6,8,1,6,0
2869,40,11,3,2,70050,1.0,20,2,21.0,2,20,9,9,0
2870,55,6,1,2,26550,8.0,17,0,36.0,0,24,2,15,0
2871,34,7,4,1,13930,1.0,11,2,10.0,4,10,1,9,0
2872,51,4,2,2,25700,3.0,18,0,21.0,2,7,1,0,0
2873,52,2,4,2,35370,0.0,11,1,34.0,3,33,11,9,0
2874,27,15,3,1,39860,1.0,12,2,7.0,3,7,0,3,0
2875,35,2,4,2,108830,3.0,12,0,8.0,3,1,0,1,1
2876,43,6,2,1,20280,4.0,20,1,7.0,2,5,2,2,0
2877,45,9,2,1,95250,9.0,19,0,22.0,3,20,11,8,0
2878,37,7,3,1,29290,1.0,12,0,8.0,2,8,1,7,0
2879,35,1,3,2,22750,5.0,13,0,10.0,2,6,1,2,0
2880,42,1,1,2,78790,2.0,11,1,11.0,2,5,0,2,0
2881,38,8,2,5,49300,9.0,14,0,14.0,0,1,0,0,0
2882,38,25,1,1,78470,3.0,14,1,9.0,3,7,1,7,0
2883,27,13,4,1,44010,5.0,13,0,6.0,4,2,2,0,0
2884,49,23,1,2,92410,1.0,19,1,7.0,5,7,1,7,0
2885,34,7,2,4,29740,1.0,23,0,5.0,2,5,2,0,0
2886,40,23,3,1,45020,8.0,12,2,15.0,0,7,3,7,0
2887,38,6,4,3,107480,7.0,15,0,17.0,3,1,0,0,1
2888,29,10,2,2,15550,1.0,19,2,10.0,2,10,1,9,1
2889,22,1,3,4,129360,1.0,11,2,4.0,3,4,2,2,0
2890,36,1,3,2,23050,1.0,17,0,8.0,3,8,1,7,0
2891,40,28,2,1,167040,9.0,22,0,5.0,2,3,0,2,0
2892,46,25,1,5,34330,7.0,18,0,17.0,3,4,0,3,0
2893,32,5,3,1,34770,1.0,11,0,14.0,2,14,9,8,1
2894,30,17,4,2,64300,1.0,12,1,12.0,2,11,5,8,0
2895,27,18,2,1,65160,1.0,19,1,7.0,4,7,0,7,0
2896,51,2,1,1,39070,5.0,13,0,16.0,2,10,4,7,0
2897,30,10,4,2,55620,5.0,13,0,8.0,3,5,0,4,1
2898,41,1,3,2,68830,3.0,19,2,16.0,3,1,0,0,0
2899,30,3,2,2,28620,5.0,14,0,9.0,2,6,0,1,1
2900,29,2,3,1,49780,0.0,13,0,7.0,3,6,1,5,1
2901,45,2,3,2,103680,6.0,12,2,23.0,2,19,12,8,0
2902,54,8,2,2,61340,2.0,19,0,16.0,2,6,0,5,0
2903,36,16,4,1,67350,8.0,25,2,16.0,3,13,3,7,0
2904,33,9,1,3,32950,6.0,22,2,7.0,2,3,1,1,0
2905,37,2,4,2,52380,1.0,15,1,10.0,5,10,0,7,0
2906,38,1,2,4,64720,0.0,12,0,17.0,4,16,5,13,0
2907,31,4,1,3,96100,0.0,11,1,6.0,2,5,1,4,0
2908,59,5,3,3,198330,3.0,13,0,7.0,2,1,0,0,0
2909,37,2,3,2,97560,4.0,19,0,13.0,2,9,5,8,0
2910,29,15,4,1,49680,1.0,19,3,11.0,4,11,4,1,0
2911,35,19,3,1,21450,1.0,13,0,10.0,6,10,0,8,0
2912,29,7,1,1,21800,1.0,21,0,4.0,2,4,0,1,1
2913,52,1,2,4,83460,7.0,14,0,6.0,5,2,2,2,0
2914,42,7,4,2,34450,1.0,11,2,22.0,2,22,11,15,0
2915,59,4,4,1,27600,8.0,11,0,7.0,3,2,2,2,0
2916,50,11,2,2,62940,3.0,23,1,32.0,2,7,0,6,0
2917,33,11,4,1,71400,5.0,21,0,8.0,2,5,0,4,1
2918,43,1,3,2,29320,5.0,24,0,22.0,3,17,1,9,0
2919,33,1,3,2,51470,7.0,11,0,13.0,2,9,1,7,1
2920,52,2,3,1,45070,1.0,14,0,33.0,3,33,15,12,0
2921,32,13,4,3,85640,2.0,16,1,6.0,2,4,1,2,0
2922,32,23,1,3,24680,0.0,11,0,4.0,2,3,1,2,1
2923,39,26,4,2,81610,7.0,12,1,7.0,2,3,1,2,0
2924,32,2,4,4,21090,0.0,13,1,4.0,3,3,2,2,0
2925,41,29,3,2,52940,2.0,15,0,17.0,3,1,0,0,0
2926,40,2,3,1,27180,1.0,14,1,9.0,4,9,4,7,0
2927,45,18,1,2,58110,0.0,14,0,25.0,4,24,1,7,0
2928,31,7,4,1,24370,9.0,14,1,9.0,3,2,2,2,0
2929,33,2,4,1,27660,1.0,12,1,2.0,2,2,0,2,0
2930,34,26,3,1,190380,6.0,13,0,13.0,3,11,5,9,0
2931,37,22,5,2,30550,2.0,14,3,17.0,3,3,0,2,0
2932,45,21,1,3,22890,4.0,13,0,9.0,3,3,0,2,0
2933,37,2,3,1,40010,6.0,11,1,17.0,2,1,0,0,1
2934,39,22,3,1,129650,0.0,19,1,20.0,2,19,11,8,0
2935,29,4,3,2,35390,1.0,18,0,6.0,2,6,1,5,0
2936,42,5,4,1,60290,3.0,17,1,10.0,5,3,0,2,0
2937,29,2,4,1,26790,2.0,15,0,10.0,2,3,0,2,0
2938,25,25,2,2,37020,0.0,20,0,5.0,4,4,1,2,0
2939,42,18,2,1,23980,0.0,14,1,10.0,2,9,7,8,0
2940,40,28,3,2,54680,0.0,12,0,22.0,6,21,3,9,0
2941,51,6,2,1,131160,1.0,11,0,1.0,6,1,0,0,0
2942,31,10,1,1,41890,0.0,23,1,6.0,3,5,1,4,1
2943,32,17,4,4,193280,1.0,15,3,5.0,2,5,0,3,0
2944,38,2,5,3,83210,3.0,11,3,13.0,5,8,7,5,0
2945,32,10,1,1,23420,4.0,12,2,9.0,2,6,0,4,0
2946,46,8,3,4,40710,3.0,13,0,28.0,5,7,7,7,0
2947,28,11,2,2,58130,2.0,20,1,5.0,2,0,0,0,1
2948,29,18,3,2,31430,2.0,22,3,10.0,2,0,0,0,0
2949,31,1,3,3,20440,0.0,21,0,10.0,2,9,7,8,0
2950,25,7,4,4,134640,1.0,13,1,6.0,2,6,1,5,0
2951,45,17,2,2,79910,0.0,13,2,21.0,2,20,4,10,0
2952,36,28,1,1,33770,0.0,12,2,16.0,2,15,10,11,0
2953,55,14,4,1,55380,0.0,17,0,37.0,2,36,4,13,0
2954,47,1,1,1,57620,1.0,11,2,10.0,4,10,9,9,1
2955,28,1,3,1,25920,1.0,14,0,5.0,2,5,0,4,0
2956,37,1,3,2,53460,4.0,11,0,7.0,2,5,0,1,0
2957,21,3,2,1,42130,1.0,12,3,3.0,3,3,1,0,0
2958,37,1,3,2,41270,2.0,13,1,15.0,2,5,0,2,0
2959,35,7,4,1,24380,7.0,16,0,10.0,5,7,6,2,0
2960,38,8,3,1,68700,1.0,11,1,8.0,5,8,7,7,0
2961,26,1,4,2,104470,1.0,18,0,6.0,3,6,1,4,0
2962,50,8,4,1,96670,3.0,23,0,28.0,2,10,1,6,0
2963,53,11,4,2,21480,3.0,11,0,21.0,2,5,1,3,0
2964,42,4,4,1,89260,1.0,14,0,20.0,4,20,11,6,0
2965,29,16,4,1,65130,1.0,11,1,10.0,2,10,0,9,0
